Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Stress Intensity (MPa)
6577	4050.	2300.	0.	3.6522e-004
6578	4100.	2450.	0.	3.6828e-004
6579	4050.	2400.	0.	3.6876e-004
6580	4100.	2550.	0.	3.6969e-004
6581	4050.	2500.	0.	3.7188e-004
6582	4050.	2600.	0.	3.7442e-004
6583	4100.	2650.	0.	3.7029e-004
6584	4100.	2850.	0.	3.6803e-004
6585	4050.	2800.	0.	3.7689e-004
6586	4100.	2750.	0.	3.6984e-004
6587	4100.	2950.	0.	3.6445e-004
6588	4050.	2900.	0.	3.7622e-004
6589	4100.	3050.	0.	3.5859e-004
6590	4050.	3000.	0.	3.7371e-004
6591	4100.	3150.	0.	3.4979e-004
6592	4050.	3100.	0.	3.6877e-004
6593	4100.	3250.	0.	3.3722e-004
6594	4050.	3200.	0.	3.6064e-004
6595	4100.	3350.	0.	3.1981e-004
6596	4050.	3300.	0.	3.4829e-004
6597	4350.	3400.	0.	2.2755e-004
6598	4300.	3450.	0.	2.2737e-004
6599	4250.	3400.	0.	2.5799e-004
6600	4400.	3450.	0.	1.9918e-004
6601	4450.	3400.	0.	2.0041e-004
6602	4450.	600.	0.	3.3401e-004
6603	4400.	550.	0.	3.0078e-004
6604	4050.	600.	0.	2.4405e-004
6605	4100.	550.	0.	2.4298e-004
6606	4100.	650.	0.	2.5597e-004
6607	4100.	3450.	0.	2.9629e-004
6608	4050.	3400.	0.	3.304e-004
6609	4150.	3400.	0.	2.9218e-004
6610	4350.	3500.	0.	1.9985e-004
6611	4450.	3500.	0.	1.7373e-004
6612	4400.	3550.	0.	1.7018e-004
6613	4500.	3350.	0.	1.991e-004
6614	4500.	3450.	0.	1.7427e-004
6615	4550.	3400.	0.	1.7608e-004
6616	4550.	3300.	0.	1.9929e-004
6617	4500.	3250.	0.	2.2152e-004
6618	4550.	3100.	0.	2.3962e-004
6619	4500.	3150.	0.	2.4161e-004
6620	4500.	3050.	0.	2.5951e-004
6621	4500.	2850.	0.	2.8936e-004
6622	4550.	2900.	0.	2.7237e-004
6623	4500.	2950.	0.	2.7537e-004
6624	4500.	2750.	0.	3.0165e-004
6625	4450.	2800.	0.	3.058e-004
6626	4550.	2800.	0.	2.8618e-004
6627	4550.	2700.	0.	2.9845e-004
6628	4500.	2650.	0.	3.1239e-004
6629	4500.	2450.	0.	3.299e-004
6630	4550.	2500.	0.	3.1886e-004
6631	4500.	2550.	0.	3.2176e-004
6632	4500.	2350.	0.	3.3697e-004
6633	4450.	2400.	0.	3.3944e-004
6634	4550.	2400.	0.	3.2727e-004
6635	4500.	2250.	0.	3.4312e-004
6636	4550.	2300.	0.	3.3468e-004
6637	4500.	2150.	0.	3.4851e-004
6638	4550.	2200.	0.	3.4123e-004
6639	4550.	2100.	0.	3.4707e-004
6640	4500.	2050.	0.	3.5327e-004
6641	4500.	1850.	0.	3.6148e-004
6642	4550.	1900.	0.	3.5718e-004
6643	4500.	1950.	0.	3.5755e-004
6644	4550.	1700.	0.	3.6616e-004
6645	4500.	1750.	0.	3.6517e-004
6646	4500.	1650.	0.	3.6872e-004
6647	4500.	1450.	0.	3.7561e-004
6648	4550.	1500.	0.	3.7494e-004
6649	4500.	1550.	0.	3.7219e-004
6650	4500.	1350.	0.	3.7893e-004
6651	4450.	1400.	0.	3.7356e-004
6652	4550.	1400.	0.	3.7942e-004
6653	4500.	1250.	0.	3.8199e-004
6654	4550.	1300.	0.	3.8394e-004
6655	4500.	1150.	0.	3.8453e-004
6656	4550.	1200.	0.	3.8835e-004
6657	4550.	1100.	0.	3.9237e-004
6658	4500.	1050.	0.	3.8606e-004
6659	4500.	850.	0.	3.8289e-004
6660	4550.	900.	0.	3.9692e-004
6661	4450.	900.	0.	3.7283e-004
6662	4500.	950.	0.	3.8588e-004
6663	4500.	750.	0.	3.7556e-004
6664	4550.	800.	0.	3.9543e-004
6665	4500.	650.	0.	3.6178e-004
6666	4550.	700.	0.	3.892e-004
6667	4500.	550.	0.	3.39e-004
6668	4550.	600.	0.	3.7557e-004
6669	4350.	500.	0.	2.7354e-004
6670	4450.	500.	0.	3.057e-004
6671	4400.	450.	0.	2.6967e-004
6672	4250.	500.	0.	2.5298e-004
6673	4300.	450.	0.	2.489e-004
6674	4000.	650.	0.	2.44e-004
6675	4000.	550.	0.	2.3697e-004
6676	3950.	600.	0.	2.3668e-004
6677	4150.	500.	0.	2.4146e-004
6678	4200.	450.	0.	2.3879e-004
6679	4050.	500.	0.	2.3637e-004
6680	4100.	450.	0.	2.3578e-004
6681	4000.	750.	0.	2.5465e-004
6682	4050.	700.	0.	2.5606e-004
6683	3950.	700.	0.	2.4359e-004
6684	4000.	850.	0.	2.664e-004
6685	3950.	800.	0.	2.5333e-004
6686	3950.	900.	0.	2.6395e-004
6687	4000.	950.	0.	2.7783e-004
6688	4050.	900.	0.	2.8178e-004
6689	4000.	1150.	0.	2.976e-004
6690	3950.	1100.	0.	2.8402e-004
6691	4000.	1050.	0.	2.8829e-004
6692	4050.	1100.	0.	3.0274e-004
6693	4000.	1250.	0.	3.0583e-004
6694	3950.	1200.	0.	2.9283e-004
6695	4000.	1350.	0.	3.1314e-004
6696	3950.	1300.	0.	3.0082e-004
6697	3950.	1400.	0.	3.0814e-004
6698	4000.	1450.	0.	3.1974e-004
6699	3950.	1600.	0.	3.214e-004
6700	4000.	1650.	0.	3.3151e-004
6701	4000.	1550.	0.	3.258e-004
6702	4000.	1850.	0.	3.4233e-004
6703	3950.	1800.	0.	3.3376e-004
6704	4000.	1750.	0.	3.3699e-004
6705	4000.	1950.	0.	3.4759e-004
6706	3950.	1900.	0.	3.3985e-004
6707	3950.	2000.	0.	3.4595e-004
6708	4000.	2050.	0.	3.528e-004
6709	4000.	2250.	0.	3.6299e-004
6710	3950.	2200.	0.	3.5821e-004
6711	4000.	2150.	0.	3.5794e-004
6712	4000.	2350.	0.	3.6788e-004
6713	3950.	2300.	0.	3.6433e-004
6714	4000.	2450.	0.	3.7252e-004
6715	3950.	2400.	0.	3.7036e-004
6716	4000.	2550.	0.	3.7677e-004
6717	3950.	2500.	0.	3.762e-004
6718	3950.	2600.	0.	3.8172e-004
6719	4000.	2650.	0.	3.8045e-004
6720	4000.	2850.	0.	3.8516e-004
6721	3950.	2800.	0.	3.9103e-004
6722	4000.	2750.	0.	3.8335e-004
6723	4000.	2950.	0.	3.8548e-004
6724	3950.	2900.	0.	3.9425e-004
6725	3950.	3000.	0.	3.9598e-004
6726	4000.	3050.	0.	3.8377e-004
6727	3950.	3200.	0.	3.9243e-004
6728	4000.	3150.	0.	3.7934e-004
6729	4000.	3250.	0.	3.7121e-004
6730	4150.	3500.	0.	2.6479e-004
6731	4050.	3500.	0.	3.0531e-004
6732	4100.	3550.	0.	2.6531e-004
6733	4000.	3450.	0.	3.3821e-004
6734	3950.	3400.	0.	3.7249e-004
6735	4000.	3350.	0.	3.5808e-004
6736	4250.	3500.	0.	2.2992e-004
6737	4200.	3450.	0.	2.5952e-004
6738	4200.	3550.	0.	2.2823e-004
6739	4300.	3550.	0.	1.9691e-004
6740	4550.	3500.	0.	1.5081e-004
6741	4500.	3550.	0.	1.4707e-004
6742	4500.	450.	0.	3.0501e-004
6743	4550.	500.	0.	3.5109e-004
6744	4000.	450.	0.	2.3707e-004
6745	3950.	500.	0.	2.3548e-004
6746	3950.	3500.	0.	3.5201e-004
6747	4000.	3550.	0.	3.0943e-004
6748	4600.	3350.	0.	1.7573e-004
6749	4600.	3450.	0.	1.5207e-004
6750	4650.	3400.	0.	1.5412e-004
6751	4600.	3250.	0.	1.9771e-004
6752	4650.	3300.	0.	1.7643e-004
6753	4600.	3150.	0.	2.1799e-004
6754	4650.	3200.	0.	1.9733e-004
6755	4550.	3200.	0.	2.2045e-004
6756	4600.	3050.	0.	2.3658e-004
6757	4650.	3100.	0.	2.1678e-004
6758	4600.	2950.	0.	2.5352e-004
6759	4650.	3000.	0.	2.3477e-004
6760	4550.	3000.	0.	2.5689e-004
6761	4650.	2900.	0.	2.5131e-004
6762	4600.	2850.	0.	2.6887e-004
6763	4650.	2700.	0.	2.8012e-004
6764	4600.	2750.	0.	2.8271e-004
6765	4600.	2650.	0.	2.9512e-004
6766	4650.	2500.	0.	3.0364e-004
6767	4600.	2550.	0.	3.062e-004
6768	4600.	2450.	0.	3.1607e-004
6769	4600.	2250.	0.	3.3267e-004
6770	4650.	2300.	0.	3.2262e-004
6771	4600.	2350.	0.	3.2485e-004
6772	4600.	2150.	0.	3.3969e-004
6773	4650.	2200.	0.	3.307e-004
6774	4650.	2100.	0.	3.3802e-004
6775	4600.	2050.	0.	3.4604e-004
6776	4650.	1700.	0.	3.6304e-004
6777	4600.	1650.	0.	3.6794e-004
6778	4600.	1750.	0.	3.6269e-004
6779	4650.	1500.	0.	3.7531e-004
6780	4600.	1550.	0.	3.7327e-004
6781	4600.	1450.	0.	3.7877e-004
6782	4650.	1300.	0.	3.8893e-004
6783	4600.	1250.	0.	3.9039e-004
6784	4600.	1350.	0.	3.8449e-004
6785	4650.	1100.	0.	4.0405e-004
6786	4600.	1150.	0.	3.9632e-004
6787	4600.	1050.	0.	4.0195e-004
6788	4600.	850.	0.	4.0963e-004
6789	4650.	900.	0.	4.1875e-004
6790	4600.	950.	0.	4.067e-004
6791	4600.	750.	0.	4.092e-004
6792	4650.	800.	0.	4.2419e-004
6793	4600.	650.	0.	4.0305e-004
6794	4650.	700.	0.	4.2639e-004
6795	4600.	3550.	0.	1.2682e-004
6796	4650.	3500.	0.	1.3047e-004
6797	4450.	400.	0.	2.688e-004
6798	4550.	400.	0.	3.1169e-004
6799	4500.	350.	0.	2.6116e-004
6800	4600.	550.	0.	3.8765e-004
6801	4650.	600.	0.	4.2266e-004
6802	4600.	450.	0.	3.5788e-004
6803	4650.	500.	0.	4.0881e-004
6804	4350.	400.	0.	2.4521e-004
6805	4400.	350.	0.	2.3827e-004
6806	4300.	350.	0.	2.3144e-004
6807	4250.	400.	0.	2.3536e-004
6808	4050.	400.	0.	2.3747e-004
6809	4100.	350.	0.	2.398e-004
6810	4150.	400.	0.	2.3405e-004
6811	3950.	400.	0.	2.4321e-004
6812	4000.	350.	0.	2.4791e-004
6813	3900.	550.	0.	2.3465e-004
6814	3900.	450.	0.	2.4072e-004
6815	3850.	500.	0.	2.371e-004
6816	3850.	600.	0.	2.3275e-004
6817	3900.	650.	0.	2.3606e-004
6818	3900.	850.	0.	2.5098e-004
6819	3850.	800.	0.	2.4055e-004
6820	3900.	750.	0.	2.4227e-004
6821	3900.	950.	0.	2.6059e-004
6822	3850.	900.	0.	2.4853e-004
6823	3900.	1050.	0.	2.702e-004
6824	3850.	1000.	0.	2.5732e-004
6825	3950.	1000.	0.	2.7435e-004
6826	3900.	1150.	0.	2.7936e-004
6827	3850.	1100.	0.	2.6622e-004
6828	3900.	1250.	0.	2.8793e-004
6829	3850.	1200.	0.	2.7486e-004
6830	3900.	1350.	0.	2.9593e-004
6831	3850.	1300.	0.	2.8314e-004
6832	3900.	1450.	0.	3.0346e-004
6833	3850.	1400.	0.	2.9107e-004
6834	3900.	1550.	0.	3.1066e-004
6835	3850.	1500.	0.	2.9874e-004
6836	3950.	1500.	0.	3.1495e-004
6837	3900.	1650.	0.	3.1765e-004
6838	3850.	1600.	0.	3.0625e-004
6839	3900.	1750.	0.	3.2455e-004
6840	3950.	1700.	0.	3.2764e-004
6841	3850.	1700.	0.	3.1371e-004
6842	3900.	1850.	0.	3.3144e-004
6843	3850.	1800.	0.	3.2121e-004
6844	3900.	1950.	0.	3.3839e-004
6845	3850.	1900.	0.	3.2882e-004
6846	3900.	2050.	0.	3.4543e-004
6847	3850.	2000.	0.	3.366e-004
6848	3900.	2150.	0.	3.5258e-004
6849	3850.	2100.	0.	3.4457e-004
6850	3950.	2100.	0.	3.5207e-004
6851	3900.	2250.	0.	3.5981e-004
6852	3850.	2200.	0.	3.5274e-004
6853	3900.	2350.	0.	3.6709e-004
6854	3850.	2300.	0.	3.6108e-004
6855	3900.	2450.	0.	3.7435e-004
6856	3850.	2400.	0.	3.6956e-004
6857	3900.	2550.	0.	3.8148e-004
6858	3850.	2500.	0.	3.7811e-004
6859	3850.	2600.	0.	3.8662e-004
6860	3900.	2650.	0.	3.8834e-004
6861	3850.	2800.	0.	4.0294e-004
6862	3900.	2850.	0.	4.0043e-004
6863	3900.	2750.	0.	3.9475e-004
6864	3850.	3000.	0.	4.1661e-004
6865	3900.	3050.	0.	4.0805e-004
6866	3900.	2950.	0.	4.0503e-004
6867	3850.	3200.	0.	4.2396e-004
6868	3900.	3250.	0.	4.0631e-004
6869	3900.	3150.	0.	4.088e-004
6870	3900.	3450.	0.	3.8529e-004
6871	3850.	3400.	0.	4.175e-004
6872	3900.	3350.	0.	3.9916e-004
6873	3900.	3550.	0.	3.6167e-004
6874	3850.	3500.	0.	4.045e-004
6875	4050.	3600.	0.	2.7109e-004
6876	3950.	3600.	0.	3.2079e-004
6877	4000.	3650.	0.	2.6927e-004
6878	4100.	3650.	0.	2.2568e-004
6879	4150.	3600.	0.	2.3017e-004
6880	4300.	3650.	0.	1.619e-004
6881	4350.	3600.	0.	1.6813e-004
6882	4250.	3600.	0.	1.9637e-004
6883	4550.	3600.	0.	1.2359e-004
6884	4500.	3650.	0.	1.1766e-004
6885	4450.	3600.	0.	1.4419e-004
6886	4650.	3600.	0.	1.0557e-004
6887	4600.	3650.	0.	1.0012e-004
6888	4650.	400.	0.	3.7735e-004
6889	4600.	350.	0.	3.0829e-004
6890	3850.	400.	0.	2.4982e-004
6891	3900.	350.	0.	2.5641e-004
6892	3900.	3650.	0.	3.2404e-004
6893	3850.	3600.	0.	3.8028e-004
6894	4700.	3450.	0.	1.3208e-004
6895	4750.	3500.	0.	1.1219e-004
6896	4700.	3550.	0.	1.0883e-004
6897	4700.	3350.	0.	1.5437e-004
6898	4750.	3400.	0.	1.3414e-004
6899	4750.	3300.	0.	1.5534e-004
6900	4700.	3250.	0.	1.7561e-004
6901	4750.	3100.	0.	1.9508e-004
6902	4700.	3050.	0.	2.146e-004
6903	4700.	3150.	0.	1.9571e-004
6904	4750.	2900.	0.	2.3064e-004
6905	4700.	2850.	0.	2.4854e-004
6906	4700.	2950.	0.	2.3222e-004
6907	4700.	2650.	0.	2.7728e-004
6908	4750.	2700.	0.	2.6148e-004
6909	4700.	2750.	0.	2.6355e-004
6910	4700.	2550.	0.	2.8976e-004
6911	4750.	2600.	0.	2.7508e-004
6912	4650.	2600.	0.	2.925e-004
6913	4700.	2450.	0.	3.0106e-004
6914	4750.	2500.	0.	2.875e-004
6915	4700.	2350.	0.	3.1127e-004
6916	4750.	2400.	0.	2.9881e-004
6917	4650.	2400.	0.	3.1364e-004
6918	4700.	2250.	0.	3.2052e-004
6919	4750.	2300.	0.	3.0908e-004
6920	4700.	2150.	0.	3.2893e-004
6921	4750.	2200.	0.	3.1844e-004
6922	4750.	2100.	0.	3.2703e-004
6923	4700.	2050.	0.	3.3665e-004
6924	4700.	1850.	0.	3.507e-004
6925	4750.	1900.	0.	3.4252e-004
6926	4700.	1950.	0.	3.4385e-004
6927	4650.	1900.	0.	3.5105e-004
6928	4700.	1750.	0.	3.574e-004
6929	4750.	1800.	0.	3.498e-004
6930	4650.	1800.	0.	3.5709e-004
6931	4700.	1650.	0.	3.6414e-004
6932	4750.	1700.	0.	3.5705e-004
6933	4700.	1550.	0.	3.7112e-004
6934	4750.	1600.	0.	3.6448e-004
6935	4650.	1600.	0.	3.6906e-004
6936	4750.	1500.	0.	3.7232e-004
6937	4700.	1450.	0.	3.785e-004
6938	4750.	1300.	0.	3.9004e-004
6939	4700.	1350.	0.	3.8644e-004
6940	4700.	1250.	0.	3.9503e-004
6941	4750.	1100.	0.	4.1144e-004
6942	4700.	1050.	0.	4.1409e-004
6943	4700.	1150.	0.	4.0429e-004
6944	4700.	850.	0.	4.3373e-004
6945	4750.	900.	0.	4.3635e-004
6946	4700.	950.	0.	4.2411e-004
6947	4700.	750.	0.	4.418e-004
6948	4750.	800.	0.	4.4927e-004
6949	4700.	650.	0.	4.4636e-004
6950	4750.	700.	0.	4.6128e-004
6951	4700.	350.	0.	3.8935e-004
6952	4750.	400.	0.	4.6339e-004
6953	4700.	450.	0.	4.282e-004
6954	4450.	300.	0.	2.3105e-004
6955	4500.	250.	0.	2.2153e-004
6956	4550.	300.	0.	2.5727e-004
6957	4350.	300.	0.	2.2595e-004
6958	4400.	250.	0.	2.2287e-004
6959	4250.	300.	0.	2.3133e-004
6960	4300.	250.	0.	2.3327e-004
6961	4150.	300.	0.	2.4088e-004
6962	4200.	350.	0.	2.3344e-004
6963	4200.	250.	0.	2.4621e-004
6964	4100.	250.	0.	2.5921e-004
6965	4050.	300.	0.	2.516e-004
6966	3800.	350.	0.	2.6461e-004
6967	3750.	400.	0.	2.5648e-004
6968	3800.	450.	0.	2.4547e-004
6969	3850.	300.	0.	2.7197e-004
6970	3900.	250.	0.	2.8235e-004
6971	3950.	300.	0.	2.6216e-004
6972	3800.	650.	0.	2.3113e-004
6973	3750.	600.	0.	2.3118e-004
6974	3800.	550.	0.	2.347e-004
6975	3800.	750.	0.	2.3294e-004
6976	3750.	700.	0.	2.2854e-004
6977	3850.	700.	0.	2.3467e-004
6978	3800.	850.	0.	2.3821e-004
6979	3750.	800.	0.	2.3049e-004
6980	3800.	950.	0.	2.4542e-004
6981	3750.	900.	0.	2.3542e-004
6982	3800.	1050.	0.	2.5353e-004
6983	3750.	1000.	0.	2.4208e-004
6984	3750.	1100.	0.	2.4962e-004
6985	3800.	1150.	0.	2.6191e-004
6986	3750.	1400.	0.	2.7374e-004
6987	3800.	1450.	0.	2.8653e-004
6988	3800.	1350.	0.	2.7846e-004
6989	3750.	1600.	0.	2.9017e-004
6990	3800.	1550.	0.	2.9452e-004
6991	3800.	1650.	0.	3.0251e-004
6992	3750.	1800.	0.	3.0726e-004
6993	3800.	1850.	0.	3.1885e-004
6994	3800.	1750.	0.	3.106e-004
6995	3800.	2050.	0.	3.3606e-004
6996	3750.	2000.	0.	3.2551e-004
6997	3800.	1950.	0.	3.2732e-004
6998	3800.	2150.	0.	3.4509e-004
6999	3750.	2100.	0.	3.3518e-004
7000	3800.	2250.	0.	3.544e-004
7001	3750.	2200.	0.	3.4524e-004
7002	3800.	2350.	0.	3.6399e-004
7003	3750.	2300.	0.	3.5569e-004
7004	3800.	2450.	0.	3.738e-004
7005	3750.	2400.	0.	3.6651e-004
7006	3800.	2550.	0.	3.8378e-004
7007	3750.	2500.	0.	3.7767e-004
7008	3750.	2600.	0.	3.8911e-004
7009	3800.	2650.	0.	3.9381e-004
7010	3750.	2800.	0.	4.1237e-004
7011	3800.	2850.	0.	4.1342e-004
7012	3800.	2750.	0.	4.0376e-004
7013	3800.	3050.	0.	4.3061e-004
7014	3750.	3000.	0.	4.3492e-004
7015	3800.	2950.	0.	4.2251e-004
7016	3800.	3150.	0.	4.3714e-004
7017	3750.	3100.	0.	4.4513e-004
7018	3850.	3100.	0.	4.2142e-004
7019	3750.	3200.	0.	4.5392e-004
7020	3800.	3250.	0.	4.4127e-004
7021	3750.	3400.	0.	4.6576e-004
7022	3800.	3450.	0.	4.3638e-004
7023	3800.	3350.	0.	4.4169e-004
7024	3950.	3700.	0.	2.7511e-004
7025	3850.	3700.	0.	3.3902e-004
7026	3900.	3750.	0.	2.674e-004
7027	3800.	3650.	0.	3.9509e-004
7028	3750.	3600.	0.	4.5784e-004
7029	3800.	3550.	0.	4.2294e-004
7030	4050.	3700.	0.	2.2596e-004
7031	4000.	3750.	0.	2.158e-004
7032	4100.	3750.	0.	1.7701e-004
7033	4150.	3700.	0.	1.877e-004
7034	4300.	3750.	0.	1.2283e-004
7035	4250.	3700.	0.	1.5731e-004
7036	4350.	3700.	0.	1.326e-004
7037	4500.	3750.	0.	8.6467e-005
7038	4450.	3700.	0.	1.1206e-004
7039	4550.	3700.	0.	9.4639e-005
7040	4750.	3700.	0.	6.6374e-005
7041	4700.	3750.	0.	5.9904e-005
7042	4700.	3650.	0.	8.4725e-005
7043	4650.	3700.	0.	7.9587e-005
7044	4700.	250.	0.	3.1147e-004
7045	4750.	300.	0.	4.2927e-004
7046	4650.	300.	0.	3.2022e-004
7047	3800.	250.	0.	2.9213e-004
7048	3750.	300.	0.	2.808e-004
7049	3750.	3700.	0.	4.284e-004
7050	3800.	3750.	0.	3.4061e-004
7051	4800.	3450.	0.	1.139e-004
7052	4850.	3500.	0.	9.56e-005
7053	4800.	3550.	0.	9.265e-005
7054	4800.	3350.	0.	1.3473e-004
7055	4850.	3400.	0.	1.1581e-004
7056	4850.	3300.	0.	1.3578e-004
7057	4800.	3250.	0.	1.5504e-004
7058	4800.	3050.	0.	1.9358e-004
7059	4850.	3100.	0.	1.7448e-004
7060	4800.	3150.	0.	1.747e-004
7061	4800.	2950.	0.	2.1155e-004
7062	4850.	3000.	0.	1.929e-004
7063	4750.	3000.	0.	2.1343e-004
7064	4800.	2850.	0.	2.2851e-004
7065	4850.	2900.	0.	2.1049e-004
7066	4800.	2750.	0.	2.4437e-004
7067	4850.	2800.	0.	2.2714e-004
7068	4750.	2800.	0.	2.4667e-004
7069	4850.	2700.	0.	2.4274e-004
7070	4800.	2650.	0.	2.5909e-004
7071	4850.	2500.	0.	2.7066e-004
7072	4800.	2450.	0.	2.851e-004
7073	4800.	2550.	0.	2.7266e-004
7074	4800.	2250.	0.	3.0689e-004
7075	4850.	2300.	0.	2.9431e-004
7076	4800.	2350.	0.	2.9648e-004
7077	4800.	2150.	0.	3.1645e-004
7078	4850.	2200.	0.	3.047e-004
7079	4850.	2100.	0.	3.143e-004
7080	4800.	2050.	0.	3.2529e-004
7081	4800.	1850.	0.	3.4157e-004
7082	4850.	1900.	0.	3.3178e-004
7083	4800.	1950.	0.	3.336e-004
7084	4800.	1750.	0.	3.4942e-004
7085	4850.	1800.	0.	3.4005e-004
7086	4800.	1650.	0.	3.5738e-004
7087	4850.	1700.	0.	3.4833e-004
7088	4800.	1550.	0.	3.6572e-004
7089	4850.	1600.	0.	3.5688e-004
7090	4850.	1500.	0.	3.6598e-004
7091	4800.	1450.	0.	3.7467e-004
7092	4850.	1300.	0.	3.8704e-004
7093	4800.	1250.	0.	3.9546e-004
7094	4800.	1350.	0.	3.8451e-004
7095	4800.	1050.	0.	4.2133e-004
7096	4850.	1100.	0.	4.1376e-004
7097	4800.	1150.	0.	4.0769e-004
7098	4800.	950.	0.	4.3637e-004
7099	4850.	1000.	0.	4.298e-004
7100	4750.	1000.	0.	4.2356e-004
7101	4850.	900.	0.	4.4778e-004
7102	4800.	850.	0.	4.5263e-004
7103	4800.	450.	0.	5.0952e-004
7104	4850.	500.	0.	5.3457e-004
7105	4800.	550.	0.	5.0119e-004
7106	4750.	500.	0.	4.736e-004
7107	4800.	3750.	0.	4.9019e-005
7108	4850.	3700.	0.	5.4615e-005
7109	4800.	3650.	0.	7.1017e-005
7110	4750.	200.	0.	3.2408e-004
7111	4700.	150.	0.	2.0927e-004
7112	4650.	200.	0.	2.3199e-004
7113	4800.	350.	0.	5.0291e-004
7114	4850.	400.	0.	5.55e-004
7115	4800.	250.	0.	4.4114e-004
7116	4850.	300.	0.	5.6367e-004
7117	4500.	150.	0.	2.2341e-004
7118	4450.	200.	0.	2.1714e-004
7119	4550.	200.	0.	2.0843e-004
7120	4300.	150.	0.	2.6331e-004
7121	4350.	200.	0.	2.3367e-004
7122	4250.	200.	0.	2.5072e-004
7123	4100.	150.	0.	2.9393e-004
7124	4050.	200.	0.	2.8022e-004
7125	4150.	200.	0.	2.6634e-004
7126	3850.	200.	0.	3.0313e-004
7127	3900.	150.	0.	3.1733e-004
7128	3950.	200.	0.	2.9243e-004
7129	3750.	200.	0.	3.1246e-004
7130	3800.	150.	0.	3.2694e-004
7131	3700.	350.	0.	2.7213e-004
7132	3700.	250.	0.	3.0069e-004
7133	3650.	300.	0.	2.8855e-004
7134	3650.	400.	0.	2.6273e-004
7135	3700.	450.	0.	2.5053e-004
7136	3650.	600.	0.	2.3109e-004
7137	3700.	650.	0.	2.2838e-004
7138	3700.	550.	0.	2.3614e-004
7139	3650.	800.	0.	2.2273e-004
7140	3700.	850.	0.	2.2784e-004
7141	3700.	750.	0.	2.2609e-004
7142	3700.	1050.	0.	2.3844e-004
7143	3650.	1000.	0.	2.2869e-004
7144	3700.	950.	0.	2.323e-004
7145	3650.	1100.	0.	2.3447e-004
7146	3700.	1150.	0.	2.4555e-004
7147	3650.	1400.	0.	2.5664e-004
7148	3700.	1450.	0.	2.6941e-004
7149	3700.	1350.	0.	2.6119e-004
7150	3700.	1650.	0.	2.8658e-004
7151	3650.	1600.	0.	2.737e-004
7152	3700.	1550.	0.	2.7786e-004
7153	3700.	1750.	0.	2.9561e-004
7154	3650.	1700.	0.	2.8284e-004
7155	3750.	1700.	0.	2.986e-004
7156	3650.	1800.	0.	2.9244e-004
7157	3700.	1850.	0.	3.0501e-004
7158	3700.	2050.	0.	3.2509e-004
7159	3650.	2000.	0.	3.1316e-004
7160	3700.	1950.	0.	3.1482e-004
7161	3700.	2150.	0.	3.3584e-004
7162	3650.	2100.	0.	3.2435e-004
7163	3700.	2250.	0.	3.4709e-004
7164	3650.	2200.	0.	3.3613e-004
7165	3700.	2350.	0.	3.5884e-004
7166	3650.	2300.	0.	3.4852e-004
7167	3700.	2450.	0.	3.7107e-004
7168	3650.	2400.	0.	3.6153e-004
7169	3700.	2550.	0.	3.8376e-004
7170	3650.	2500.	0.	3.7513e-004
7171	3700.	2650.	0.	3.9685e-004
7172	3650.	2600.	0.	3.8931e-004
7173	3700.	2750.	0.	4.1025e-004
7174	3650.	2700.	0.	4.0402e-004
7175	3750.	2700.	0.	4.0072e-004
7176	3700.	2850.	0.	4.2382e-004
7177	3650.	2800.	0.	4.1919e-004
7178	3700.	2950.	0.	4.3737e-004
7179	3650.	2900.	0.	4.3469e-004
7180	3750.	2900.	0.	4.2387e-004
7181	3650.	3000.	0.	4.5033e-004
7182	3700.	3050.	0.	4.5061e-004
7183	3650.	3200.	0.	4.833e-004
7184	3700.	3150.	0.	4.6313e-004
7185	3700.	3250.	0.	4.7432e-004
7186	3650.	3400.	0.	5.249e-004
7187	3700.	3350.	0.	4.8864e-004
7188	3700.	3450.	0.	4.9969e-004
7189	3700.	3650.	0.	4.9066e-004
7190	3650.	3600.	0.	5.4925e-004
7191	3700.	3550.	0.	5.027e-004
7192	3700.	3750.	0.	4.486e-004
7193	3650.	3700.	0.	5.4244e-004
7194	3900.	3850.	0.	1.8877e-004
7195	3950.	3800.	0.	2.1144e-004
7196	3850.	3800.	0.	2.7109e-004
7197	4100.	3850.	0.	1.2056e-004
7198	4050.	3800.	0.	1.6917e-004
7199	4150.	3800.	0.	1.3781e-004
7200	4300.	3850.	0.	8.0954e-005
7201	4350.	3800.	0.	9.4051e-005
7202	4250.	3800.	0.	1.1353e-004
7203	4500.	3850.	0.	5.4167e-005
7204	4550.	3800.	0.	6.4418e-005
7205	4450.	3800.	0.	7.798e-005
7206	4750.	3800.	0.	4.2651e-005
7207	4700.	3850.	0.	3.456e-005
7208	4650.	3800.	0.	5.2775e-005
7209	4850.	3800.	0.	3.3765e-005
7210	4800.	3850.	0.	2.668e-005
7211	4850.	200.	0.	5.4337e-004
7212	4800.	150.	0.	2.9319e-004
7213	3700.	150.	0.	3.3533e-004
7214	3650.	200.	0.	3.205e-004
7215	3650.	3800.	0.	5.0435e-004
7216	3700.	3850.	0.	3.4761e-004
7217	3750.	3800.	0.	3.6334e-004
7218	4900.	3750.	0.	3.9324e-005
7219	4900.	3850.	0.	1.9871e-005
7220	4900.	3650.	0.	5.8659e-005
7221	4900.	3550.	0.	7.7933e-005
